-113;-1214;-3;-174;
-166;-1232;-3;-172;
0;-1160;3;180;
-56;-1253;-3;-177;
-45;-1218;-3;-177;
-98;-1194;-3;-175;
-92;-1234;-3;-175;
-131;-1180;-3;-173;
-81;-1212;-3;-176;
-56;-1196;-3;-177;
-41;-1227;-3;-178;
-75;-1256;-3;-176;
-124;-1189;-3;-174;
-86;-1164;-3;-175;
-91;-1226;-3;-175;
-130;-1238;-3;-174;
-66;-1186;-3;-176;
-78;-1186;-3;-176;
-133;-1176;-3;-173;
-123;-1206;-3;-174;
-42;-1165;-3;-177;
-148;-1186;-3;-172;
-122;-1163;-3;-174;
31;-1192;3;178;
-131;-1198;-3;-173;
-129;-1209;-3;-173;
-91;-1237;-3;-175;
11;-1214;3;179;
-78;-1235;-3;-176;
-168;-1282;-3;-172;
-95;-1166;-3;-175;
-140;-1238;-3;-173;
-121;-1209;-3;-174;
-116;-1146;-3;-174;
-97;-1218;-3;-175;
6;-1189;3;179;
-107;-1199;-3;-174;
-8;-1198;-3;-179;
-76;-1239;-3;-176;
-103;-1269;-3;-175;
-62;-1204;-3;-177;
-80;-1252;-3;-176;
-10;-1150;-3;-179;
-123;-1192;-3;-174;
10;-1181;3;179;
-106;-1168;-3;-174;
-30;-1243;-3;-178;
-42;-1269;-3;-178;
-45;-1250;-3;-177;
-160;-1222;-3;-172;
2;-1246;3;179;
-147;-1299;-3;-173;
-102;-1235;-3;-175;
-68;-1185;-3;-176;
-27;-1187;-3;-178;
-114;-1223;-3;-174;
-91;-1198;-3;-175;
-54;-1262;-3;-177;
-133;-1198;-3;-173;
-53;-1202;-3;-177;
-80;-1195;-3;-176;
-88;-1214;-3;-175;
-122;-1243;-3;-174;
-73;-1202;-3;-176;
-64;-1184;-3;-176;
-107;-1210;-3;-174;
-21;-1206;-3;-179;
-138;-1218;-3;-173;
-48;-1163;-3;-177;
-118;-1158;-3;-174;
-39;-1129;-3;-178;
-70;-1210;-3;-176;
-72;-1244;-3;-176;
-90;-1208;-3;-175;
-173;-1188;-2;-171;
-88;-1225;-3;-175;
-112;-1213;-3;-174;
-120;-1211;-3;-174;
-118;-1158;-3;-174;
-72;-1235;-3;-176;
-23;-1244;-3;-178;
-70;-1204;-3;-176;
-70;-1222;-3;-176;
-76;-1242;-3;-176;
-127;-1198;-3;-173;
-42;-1206;-3;-178;
-115;-1204;-3;-174;
-53;-1231;-3;-177;
-46;-1244;-3;-177;
-105;-1185;-3;-174;
-39;-1235;-3;-178;
-8;-1221;-3;-179;
-71;-1160;-3;-176;
-98;-1202;-3;-175;
-94;-1156;-3;-175;
-100;-1246;-3;-175;
-50;-1241;-3;-177;
-101;-1188;-3;-175;
-110;-1182;-3;-174;
-85;-1266;-3;-176;
-120;-1221;-3;-174;
-55;-1254;-3;-177;
-37;-1208;-3;-178;
-69;-1167;-3;-176;
-122;-1230;-3;-174;
-118;-1258;-3;-174;
-121;-1191;-3;-174;
-32;-1210;-3;-178;
-104;-1205;-3;-175;
-47;-1168;-3;-177;
-74;-1183;-3;-176;
-64;-1186;-3;-176;
-78;-1198;-3;-176;
-74;-1282;-3;-176;
-103;-1235;-3;-175;
-143;-1206;-3;-173;
-55;-1311;-3;-177;
-104;-1248;-3;-175;
37;-1226;3;178;
-111;-1202;-3;-174;
-66;-1179;-3;-176;
-161;-1179;-3;-172;
-70;-1256;-3;-176;
-48;-1210;-3;-177;
7;-1220;3;179;
7;-1203;3;179;
-102;-1220;-3;-175;
10;-1205;3;179;
-74;-1238;-3;-176;
-76;-1158;-3;-176;
-49;-1164;-3;-177;
-31;-1183;-3;-178;
-102;-1213;-3;-175;
-28;-1156;-3;-178;
-76;-1320;-3;-176;
-63;-1161;-3;-176;
-112;-1189;-3;-174;
-87;-1214;-3;-175;
-128;-1227;-3;-174;
-141;-1189;-3;-173;
-14;-1195;-3;-179;
-92;-1223;-3;-175;
-98;-1295;-3;-175;
-82;-1195;-3;-176;
-68;-1145;-3;-176;
-160;-1175;-3;-172;
-126;-1200;-3;-174;
-105;-1204;-3;-175;
-74;-1229;-3;-176;
-63;-1196;-3;-176;
-120;-1212;-3;-174;
-24;-1170;-3;-178;
-51;-1249;-3;-177;
-74;-1213;-3;-176;
-7;-1200;-3;-179;
-110;-1184;-3;-174;
-55;-1235;-3;-177;
-72;-1238;-3;-176;
-95;-1171;-3;-175;
-129;-1208;-3;-173;
