-202;-1395;-2;-171;
-211;-1127;-2;-169;
-198;-1385;-2;-171;
29;-1356;3;178;
-19;-1367;-3;-179;
-70;-1431;-3;-177;
-158;-1514;-3;-174;
-110;-1383;-3;-175;
-67;-1301;-3;-177;
-94;-1454;-3;-176;
-87;-1483;-3;-176;
-128;-1398;-3;-174;
-66;-1420;-3;-177;
-79;-1436;-3;-176;
-45;-1400;-3;-178;
37;-1378;3;178;
-290;-1460;-2;-168;
43;-1394;3;178;
-72;-1358;-3;-176;
-702;-1128;-2;-148;
-898;-1187;-2;-142;
-790;-815;-2;-135;
-210;-1412;-2;-171;
1789;-1240;2;124;
329;-1405;2;166;
-877;-1267;-2;-145;
-2186;-498;-1;-102;
1297;-6708;2;169;
223;-3986;3;176;
-646;-1902;-2;-161;
-1028;-1434;-2;-144;
-1147;-1519;-2;-142;
-509;-1387;-2;-159;
-814;-1462;-2;-150;
-847;-1390;-2;-148;
-525;-1380;-2;-159;
-888;-1396;-2;-147;
-822;-1451;-2;-150;
-644;-1380;-2;-154;
-902;-1372;-2;-146;
-720;-1448;-2;-153;
-752;-1412;-2;-151;
-837;-1377;-2;-148;
-690;-1374;-2;-153;
-848;-1476;-2;-150;
-773;-1360;-2;-150;
-724;-1408;-2;-152;
-801;-1349;-2;-149;
-758;-1378;-2;-151;
-698;-1346;-2;-152;
-754;-1395;-2;-151;
-792;-1430;-2;-151;
-730;-1402;-2;-152;
-770;-1418;-2;-151;
-711;-1416;-2;-153;
-748;-1388;-2;-151;
-734;-1389;-2;-152;
-753;-1349;-2;-150;
-729;-1382;-2;-152;
-812;-1353;-2;-149;
-784;-1462;-2;-151;
-822;-1392;-2;-149;
-768;-1434;-2;-151;
-788;-1337;-2;-149;
-790;-1456;-2;-151;
-846;-1436;-2;-149;
-787;-1383;-2;-150;
-740;-1436;-2;-152;
-736;-1380;-2;-151;
-742;-1448;-2;-152;
-780;-1448;-2;-151;
-779;-1384;-2;-150;
-851;-1376;-2;-148;
-826;-1395;-2;-149;
-757;-1400;-2;-151;
-725;-1421;-2;-152;
-745;-1410;-2;-152;
-754;-1343;-2;-150;
-786;-1474;-2;-151;
-767;-1407;-2;-151;
-742;-1413;-2;-152;
-740;-1385;-2;-151;
-819;-1392;-2;-149;
-811;-1387;-2;-149;
-808;-1406;-2;-150;
-809;-1364;-2;-149;
-856;-1378;-2;-148;
-817;-1442;-2;-150;
-798;-1363;-2;-149;
-796;-1336;-2;-149;
-835;-1364;-2;-148;
-711;-1380;-2;-152;
-738;-1400;-2;-152;
-742;-1351;-2;-151;
-771;-1415;-2;-151;
-789;-1402;-2;-150;
-753;-1376;-2;-151;
-784;-1354;-2;-149;
-770;-1356;-2;-150;
-770;-1389;-2;-150;
-822;-1426;-2;-150;
-786;-1397;-2;-150;
-800;-1475;-2;-151;
-797;-1410;-2;-150;
-743;-1423;-2;-152;
-783;-1432;-2;-151;
-773;-1372;-2;-150;
-746;-1361;-2;-151;
-768;-1392;-2;-151;
-740;-1404;-2;-152;
-783;-1448;-2;-151;
-762;-1341;-2;-150;
-752;-1404;-2;-151;
-776;-1378;-2;-150;
-803;-1430;-2;-150;
-737;-1388;-2;-152;
-792;-1409;-2;-150;
-759;-1423;-2;-151;
-757;-1400;-2;-151;
-776;-1395;-2;-150;
-817;-1362;-2;-149;
-769;-1394;-2;-151;
-782;-1422;-2;-151;
-836;-1341;-2;-148;
-790;-1369;-2;-150;
-741;-1434;-2;-152;
-785;-1402;-2;-150;
-767;-1377;-2;-150;
-788;-1430;-2;-151;
-845;-1468;-2;-150;
-820;-1353;-2;-148;
-766;-1425;-2;-151;
-669;-1413;-2;-154;
-811;-1388;-2;-149;
-783;-1384;-2;-150;
-789;-1418;-2;-150;
-813;-1363;-2;-149;
-758;-1417;-2;-151;
-722;-1433;-2;-153;
-832;-1406;-2;-149;
-730;-1383;-2;-152;
-792;-1402;-2;-150;
-765;-1354;-2;-150;
-713;-1455;-2;-153;
-768;-1414;-2;-151;
-799;-1384;-2;-150;
-834;-1380;-2;-148;
-806;-1356;-2;-149;
-820;-1448;-2;-150;
-761;-1394;-2;-151;
-730;-1383;-2;-152;
-704;-1411;-2;-153;
-766;-1423;-2;-151;
-781;-1435;-2;-151;
-756;-1371;-2;-151;
-831;-1414;-2;-149;
-768;-1415;-2;-151;
-780;-1403;-2;-150;
-835;-1388;-2;-148;
-784;-1439;-2;-151;
-815;-1445;-2;-150;
-788;-1406;-2;-150;
-816;-1395;-2;-149;
-779;-1390;-2;-150;
-810;-1369;-2;-149;
-805;-1429;-2;-150;
-742;-1412;-2;-152;
-816;-1423;-2;-150;
-730;-1382;-2;-152;
-777;-1350;-2;-150;
-814;-1464;-2;-150;
-732;-1442;-2;-153;
-815;-1395;-2;-149;
-760;-1353;-2;-150;
-731;-1361;-2;-151;
-770;-1396;-2;-151;
-817;-1415;-2;-149;
-814;-1422;-2;-150;
-810;-1374;-2;-149;
-807;-1365;-2;-149;
-802;-1362;-2;-149;
-794;-1385;-2;-150;
-745;-1410;-2;-152;
-762;-1390;-2;-151;
-731;-1411;-2;-152;
-828;-1336;-2;-148;
-782;-1397;-2;-150;
-778;-1393;-2;-150;
-795;-1410;-2;-150;
-822;-1438;-2;-150;
-779;-1335;-2;-149;
-761;-1413;-2;-151;
-841;-1521;-2;-151;
-761;-1391;-2;-151;
-742;-1443;-2;-152;
-812;-1410;-2;-150;
-726;-1390;-2;-152;
-756;-1381;-2;-151;
-815;-1355;-2;-148;
-764;-1370;-2;-150;
-760;-1399;-2;-151;
-667;-1404;-2;-154;
-974;-1423;-2;-145;
-858;-1422;-2;-148;
-744;-1393;-2;-151;
-886;-1428;-2;-148;
-732;-1474;-2;-153;
-816;-1376;-2;-149;
-807;-1431;-2;-150;
-858;-1416;-2;-148;
-788;-1368;-2;-150;
-774;-1401;-2;-151;
-782;-1339;-2;-149;
-845;-1412;-2;-149;
-716;-1446;-2;-153;
-825;-1403;-2;-149;
-738;-1392;-2;-152;
-846;-1361;-2;-148;
-773;-1407;-2;-151;
-818;-1365;-2;-149;
-799;-1372;-2;-149;
-777;-1369;-2;-150;
-764;-1416;-2;-151;
-778;-1384;-2;-150;
-816;-1446;-2;-150;
-734;-1432;-2;-152;
-740;-1412;-2;-152;
-822;-1476;-2;-150;
-774;-1373;-2;-150;
-761;-1358;-2;-150;
-812;-1378;-2;-149;
-798;-1418;-2;-150;
-724;-1410;-2;-152;
-858;-1410;-2;-148;
-754;-1383;-2;-151;
-811;-1380;-2;-149;
-828;-1394;-2;-149;
-780;-1386;-2;-150;
-762;-1380;-2;-151;
-811;-1443;-2;-150;
-794;-1423;-2;-150;
-782;-1442;-2;-151;
-803;-1386;-2;-149;
-702;-1394;-2;-153;
-866;-1355;-2;-147;
-725;-1347;-2;-151;
-767;-1358;-2;-150;
-794;-1392;-2;-150;
-830;-1368;-2;-148;
-751;-1423;-2;-152;
-798;-1393;-2;-150;
-794;-1392;-2;-150;
-818;-1388;-2;-149;
-763;-1376;-2;-150;
-692;-1416;-2;-153;
-778;-1406;-2;-151;
-772;-1369;-2;-150;
-764;-1417;-2;-151;
-777;-1396;-2;-150;
-792;-1418;-2;-150;
-698;-1338;-2;-152;
-762;-1414;-2;-151;
-824;-1350;-2;-148;
-794;-1400;-2;-150;
-759;-1418;-2;-151;
-793;-1381;-2;-150;
-718;-1420;-2;-153;
-812;-1426;-2;-150;
-844;-1420;-2;-149;
-751;-1426;-2;-152;
-792;-1348;-2;-149;
-782;-1353;-2;-149;
-757;-1444;-2;-152;
-802;-1417;-2;-150;
-815;-1407;-2;-149;
-806;-1402;-2;-150;
-782;-1378;-2;-150;
-764;-1427;-2;-151;
-794;-1415;-2;-150;
-858;-1384;-2;-148;
-719;-1414;-2;-153;
-804;-1382;-2;-149;
-778;-1414;-2;-151;
-808;-1396;-2;-149;
-735;-1416;-2;-152;
-812;-1420;-2;-150;
-786;-1397;-2;-150;
-876;-1369;-2;-147;
-808;-1362;-2;-149;
-831;-1368;-2;-148;
-730;-1384;-2;-152;
-860;-1412;-2;-148;
-754;-1370;-2;-151;
-818;-1431;-2;-150;
-803;-1399;-2;-150;
-790;-1405;-2;-150;
-784;-1391;-2;-150;
-804;-1478;-2;-151;
-806;-1428;-2;-150;
-817;-1368;-2;-149;
-764;-1364;-2;-150;
-773;-1430;-2;-151;
-778;-1442;-2;-151;
-814;-1391;-2;-149;
-802;-1468;-2;-151;
-772;-1378;-2;-150;
-782;-1426;-2;-151;
-798;-1338;-2;-149;
-755;-1411;-2;-151;
-770;-1384;-2;-150;
-806;-1493;-2;-151;
-787;-1371;-2;-150;
-846;-1408;-2;-149;
-756;-1417;-2;-151;
-796;-1390;-2;-150;
-804;-1391;-2;-149;
-780;-1406;-2;-150;
-732;-1384;-2;-152;
-788;-1390;-2;-150;
-750;-1416;-2;-152;
-691;-1336;-2;-152;
-731;-1478;-2;-153;
-842;-1408;-2;-149;
-754;-1380;-2;-151;
-806;-1408;-2;-150;
-725;-1361;-2;-151;
-796;-1346;-2;-149;
-768;-1390;-2;-151;
-806;-1454;-2;-150;
-811;-1449;-2;-150;
-856;-1372;-2;-148;
-776;-1434;-2;-151;
-759;-1410;-2;-151;
-778;-1438;-2;-151;
-773;-1339;-2;-150;
-797;-1403;-2;-150;
-843;-1392;-2;-148;
-750;-1412;-2;-152;
-792;-1414;-2;-150;
-764;-1442;-2;-152;
-808;-1377;-2;-149;
-791;-1366;-2;-149;
-800;-1313;-2;-148;
-761;-1428;-2;-151;
-834;-1407;-2;-149;
-743;-1388;-2;-151;
-770;-1386;-2;-150;
-723;-1454;-2;-153;
-746;-1490;-2;-153;
-781;-1392;-2;-150;
-753;-1393;-2;-151;
-782;-1431;-2;-151;
-738;-1417;-2;-152;
-764;-1386;-2;-151;
-797;-1450;-2;-151;
-802;-1424;-2;-150;
-750;-1370;-2;-151;
-807;-1447;-2;-150;
-806;-1424;-2;-150;
-794;-1426;-2;-150;
-804;-1394;-2;-150;
-843;-1435;-2;-149;
-776;-1442;-2;-151;
-698;-1422;-2;-153;
-704;-1420;-2;-153;
-775;-1409;-2;-151;
-826;-1451;-2;-150;
-758;-1427;-2;-152;
-773;-1423;-2;-151;
-707;-1436;-2;-153;
-794;-1382;-2;-150;
-817;-1402;-2;-149;
-785;-1404;-2;-150;
-824;-1430;-2;-150;
-712;-1435;-2;-153;
-746;-1396;-2;-151;
-752;-1386;-2;-151;
-810;-1418;-2;-150;
-751;-1402;-2;-151;
-810;-1425;-2;-150;
-740;-1418;-2;-152;
-782;-1436;-2;-151;
-764;-1339;-2;-150;
-748;-1415;-2;-152;
-834;-1424;-2;-149;
-816;-1404;-2;-149;
-781;-1384;-2;-150;
-777;-1515;-2;-152;
-818;-1398;-2;-149;
-757;-1375;-2;-151;
-794;-1418;-2;-150;
-826;-1385;-2;-149;
-752;-1424;-2;-152;
-812;-1420;-2;-150;
-753;-1450;-2;-152;
-762;-1374;-2;-150;
-808;-1430;-2;-150;
-830;-1388;-2;-149;
2311;-193;1;94;
-304;-536;-2;-150;
-862;-1294;-2;-146;
1088;-299;1;105;
-2161;-1338;-2;-121;
-1805;-1521;-2;-130;
