33;-1293;3;178;
89;-1346;3;176;
41;-1340;3;178;
49;-1393;3;177;
63;-1414;3;177;
56;-1387;3;177;
74;-1347;3;176;
137;-1362;3;174;
134;-1308;3;174;
43;-1347;3;178;
-14;-1320;-3;-179;
101;-1426;3;175;
61;-1434;3;177;
19;-1406;3;179;
69;-1339;3;177;
55;-1407;3;177;
58;-1339;3;177;
57;-1341;3;177;
123;-1359;3;174;
18;-1344;3;179;
88;-1359;3;176;
80;-1351;3;176;
72;-1353;3;176;
82;-1393;3;176;
15;-1347;3;179;
55;-1405;3;177;
95;-1294;3;175;
1;-1343;3;179;
15;-1325;3;179;
106;-1403;3;175;
-8;-1415;-3;-179;
37;-1363;3;178;
69;-1398;3;177;
45;-1357;3;178;
49;-1402;3;177;
98;-1437;3;176;
67;-1355;3;177;
109;-1386;3;175;
102;-1359;3;175;
21;-1331;3;179;
75;-1393;3;176;
113;-1361;3;175;
69;-1394;3;177;
-21;-1362;-3;-179;
-11;-1390;-3;-179;
134;-1418;3;174;
9;-1372;3;179;
68;-1400;3;177;
75;-1316;3;176;
28;-1323;3;178;
119;-1387;3;175;
4;-1432;3;179;
22;-1388;3;179;
91;-1385;3;176;
9;-1386;3;179;
67;-1356;3;177;
128;-1285;3;174;
57;-1323;3;177;
123;-1344;3;174;
45;-1407;3;178;
71;-1386;3;177;
81;-1410;3;176;
60;-1363;3;177;
31;-1384;3;178;
36;-1326;3;178;
94;-1328;3;175;
61;-1373;3;177;
87;-1408;3;176;
23;-1376;3;179;
25;-1344;3;178;
86;-1303;3;176;
16;-1366;3;179;
105;-1400;3;175;
23;-1351;3;179;
109;-1288;3;175;
5;-1331;3;179;
29;-1331;3;178;
92;-1333;3;176;
81;-1363;3;176;
132;-1372;3;174;
111;-1343;3;175;
95;-1331;3;175;
42;-1424;3;178;
-13;-1348;-3;-179;
10;-1359;3;179;
8;-1355;3;179;
121;-1413;3;175;
82;-1406;3;176;
100;-1396;3;175;
95;-1359;3;176;
55;-1307;3;177;
3;-1365;3;179;
9;-1367;3;179;
-9;-1317;-3;-179;
47;-1403;3;178;
44;-1363;3;178;
54;-1338;3;177;
66;-1384;3;177;
57;-1351;3;177;
7;-1372;3;179;
17;-1360;3;179;
82;-1388;3;176;
66;-1369;3;177;
98;-1394;3;175;
71;-1422;3;177;
92;-1339;3;176;
125;-1374;3;174;
36;-1342;3;178;
64;-1393;3;177;
41;-1386;3;178;
13;-1356;3;179;
79;-1339;3;176;
124;-1338;3;174;
61;-1368;3;177;
99;-1402;3;175;
91;-1364;3;176;
121;-1360;3;174;
58;-1348;3;177;
63;-1382;3;177;
57;-1386;3;177;
9;-1354;3;179;
121;-1275;3;174;
71;-1329;3;176;
78;-1358;3;176;
81;-1372;3;176;
84;-1374;3;176;
-2;-1374;-3;-179;
32;-1369;3;178;
67;-1389;3;177;
88;-1317;3;176;
114;-1352;3;175;
64;-1359;3;177;
-16;-1313;-3;-179;
51;-1421;3;177;
96;-1374;3;176;
113;-1320;3;175;
37;-1319;3;178;
25;-1382;3;178;
95;-1326;3;175;
30;-1307;3;178;
27;-1386;3;178;
85;-1422;3;176;
43;-1353;3;178;
45;-1397;3;178;
67;-1431;3;177;
63;-1328;3;177;
76;-1356;3;176;
46;-1380;3;178;
51;-1314;3;177;
56;-1325;3;177;
83;-1351;3;176;
46;-1374;3;178;
-36;-1426;-3;-178;
31;-1322;3;178;
73;-1385;3;176;
110;-1324;3;175;
51;-1314;3;177;
27;-1374;3;178;
11;-1371;3;179;
109;-1423;3;175;
3;-1452;3;179;
57;-1348;3;177;
105;-1372;3;175;
37;-1392;3;178;
42;-1317;3;178;
96;-1345;3;175;
14;-1416;3;179;
31;-1422;3;178;
69;-1406;3;177;
37;-1388;3;178;
113;-1343;3;175;
83;-1332;3;176;
97;-1326;3;175;
5;-1289;3;179;
27;-1304;3;178;
62;-1342;3;177;
-8;-1400;-3;-179;
39;-1457;3;178;
49;-1338;3;177;
65;-1363;3;177;
51;-1364;3;177;
93;-1296;3;175;
108;-1360;3;175;
41;-1370;3;178;
-19;-1410;-3;-179;
1;-1382;3;179;
-17;-1394;-3;-179;
31;-1347;3;178;
102;-1306;3;175;
38;-1335;3;178;
111;-1393;3;175;
21;-1345;3;179;
31;-1383;3;178;
23;-1421;3;179;
-14;-1388;-3;-179;
95;-1340;3;175;
111;-1328;3;175;
133;-1358;3;174;
50;-1367;3;177;
97;-1381;3;175;
-7;-1434;-3;-179;
69;-1388;3;177;
1;-1351;3;179;
150;-1383;3;173;
107;-1381;3;175;
73;-1371;3;176;
101;-1339;3;175;
27;-1305;3;178;
71;-1369;3;177;
86;-1359;3;176;
0;-1423;3;180;
28;-1426;3;178;
99;-1397;3;175;
88;-1401;3;176;
137;-1384;3;174;
111;-1347;3;175;
92;-1402;3;176;
68;-1351;3;177;
-10;-1336;-3;-179;
42;-1354;3;178;
52;-1375;3;177;
-11;-1335;-3;-179;
47;-1327;3;177;
97;-1389;3;176;
53;-1367;3;177;
111;-1357;3;175;
87;-1357;3;176;
-24;-1388;-3;-179;
31;-1440;3;178;
-28;-1384;-3;-178;
65;-1380;3;177;
34;-1340;3;178;
32;-1321;3;178;
85;-1325;3;176;
94;-1364;3;176;
74;-1363;3;176;
33;-1333;3;178;
-45;-1428;-3;-178;
32;-1355;3;178;
76;-1308;3;176;
143;-1391;3;174;
83;-1333;3;176;
26;-1346;3;178;
29;-1349;3;178;
23;-1427;3;179;
34;-1370;3;178;
-25;-1345;-3;-178;
43;-1357;3;178;
20;-1374;3;179;
91;-1379;3;176;
95;-1349;3;175;
17;-1378;3;179;
97;-1376;3;175;
16;-1329;3;179;
59;-1403;3;177;
-19;-1366;-3;-179;
-7;-1338;-3;-179;
25;-1333;3;178;
125;-1318;3;174;
45;-1314;3;178;
125;-1331;3;174;
64;-1270;3;177;
-14;-1339;-3;-179;
23;-1333;3;179;
-10;-1378;-3;-179;
41;-1384;3;178;
65;-1365;3;177;
41;-1416;3;178;
69;-1379;3;177;
105;-1296;3;175;
90;-1400;3;176;
25;-1384;3;178;
37;-1391;3;178;
18;-1396;3;179;
-3;-1309;-3;-179;
125;-1315;3;174;
41;-1345;3;178;
66;-1350;3;177;
25;-1334;3;178;
79;-1354;3;176;
60;-1339;3;177;
66;-1341;3;177;
97;-1379;3;175;
43;-1370;3;178;
46;-1396;3;178;
59;-1349;3;177;
102;-1314;3;175;
41;-1304;3;178;
49;-1296;3;177;
19;-1351;3;179;
65;-1430;3;177;
119;-1329;3;174;
70;-1307;3;176;
27;-1384;3;178;
